handle	created_at	text
GovChrisSununu	2020-03-24 13:03:21	today study recognizes taking unprecedented proactive steps testing ramping working around clock slow mitigate spread covid-19 new hampshire
GovChrisSununu	2020-03-23 20:36:18	live pm extended conversation state response covid19 steps taking efforts provide relief affected granite staters tune
GovChrisSununu	2020-03-23 17:48:56	heavy heart announced today first covid19 related death nh individual underlying health conditions reminder us actions limit spread virus important
GovChrisSununu	2020-03-23 16:31:16	holding press conference today pm provide update state response covid19 watch live
GovChrisSununu	2020-03-23 16:10:37	nhpr air live coverage coronavirus update pm listen radio online
GovChrisSununu	2020-03-21 20:47:58	grocery store workers front lines covid19 working around clock keep nh families fed identified community transmission important shoppers keep reusable bags home given potential risk baggers grocers customers
GovChrisSununu	2020-03-20 21:42:00	today sent joint letter urging take additional steps serve speed production distribution critical medical supplies needed combat covid19 outbreak
GovChrisSununu	2020-03-20 19:12:09	thread last week taken unprecedented action combat spread covid19 protect new h
GovChrisSununu	2020-03-20 17:48:14	combating spread covid19 community effort one goes beyond sort party ideological difference
GovChrisSununu	2020-03-20 17:48:13	ensuring granite staters receive quality health care without increase exposure covid19 important issued emergency order expanding access telehealth services ensuring health care practices continue
GovChrisSununu	2020-03-20 17:48:13	ensure testing available granite staters ordered nh insurance companies cover costs testing covid19 order help nh consumers feel confident access necessary services without cost barriers
GovChrisSununu	2020-03-20 17:48:12	wrote requesting creation special 60-90 day open enrollment period individuals especially at-risk covid19 access affordable health coverage read full letter
GovChrisSununu	2020-03-20 17:48:12	new hampshire one earliest states country granted disaster declaration good news small businesses need capital help weather impact coronavirus learn
GovChrisSununu	2020-03-20 17:48:12	immediately increased access unemployment benefits unable work reduced hours due covid19 pandemic also opened 603-271-7700 folks file new unemployment claims
GovChrisSununu	2020-03-20 17:48:11	denying covid19 lasting impact economy taken action help ease financial burden affected individuals granite state families
GovChrisSununu	2020-03-20 17:48:10	emergency order restaurants bars nh serving customers via takeout delivery drive-thru methods scheduled public gatherings people prohibited action help slow spread covid19 new hampshire
GovChrisSununu	2020-03-20 17:48:08	thread last week taken unprecedented action combat spread covid19 protect new hampshire families provide relief affected granite staters need know steps taken
GovChrisSununu	2020-03-20 16:58:06	thanks practicing socialdistancing conducting interviews
GovChrisSununu	2020-03-20 14:28:32	call right commissioner chambers commerce across state discuss state help small businesses weather covid19
GovChrisSununu	2020-03-19 22:08:35	stopped state emergency operations center thank hardworking state employees working around clock help granite staters adversely affected covid19
GovChrisSununu	2020-03-19 21:05:16	today issued emergency order establishing covid-19 emergency healthcare system relief fund new initiative help ensure doors hospitals remain open individuals still get health care need
GovChrisSununu	2020-03-19 19:55:45	watch live new hampshire gov chris sununu state officials provide update coronavirus pandemic
GovChrisSununu	2020-03-19 18:46:55	governor economic health officials give update covid-19
GovChrisSununu	2020-03-19 13:43:08	holding press conference state health officials pm provide granite staters update state response covid19 watch live
GovChrisSununu	2020-03-18 21:45:25	today granted nh disaster declaration making us one earliest states country approved good news small businesses need capital help weather impact coronavirus learn
GovChrisSununu	2020-03-18 19:37:02	takeout appropriate social distancing wrap city sandwiches support local business loved wicked tuna wrap socialdistancing 603pride
GovChrisSununu	2020-03-18 17:56:29	today issued emergency order allowing patrons also order beer wine favorite restaurants ordering pickup delivery appreciate sacrifices many made throughout covid-19 developments
GovChrisSununu	2020-03-17 22:42:09	appreciate sacrifice many making throughout covid19 developments working plan allow closed container beer wine alongside takeout food favorite new hampshire restaurants come tomorrow
GovChrisSununu	2020-03-17 21:20:13	combating spread covid team effort thank state employees school teachers first responders health care workers supermarket employees delivery drivers neighbors enough tireless work get together 603pride
GovChrisSununu	2020-03-17 20:19:36	acting quickly combat spread covid nh provide relief affected granite staters stay up-to-date current situation executive actions taken additional guidance sure visit frequently
GovChrisSununu	2020-03-17 15:55:48	faced reduced hours work stay home quarantine stay home dependent covid19 pandemic file unemployment benefits calling 603-271-7700 603pride
GovChrisSununu	2020-03-17 15:50:36	toured hotline granite staters adversely affected covid19 incredible work get resources need calls first hour
GovChrisSununu	2020-03-17 14:58:23	announces evictions foreclosures across new hampshire covid19 crisis
GovChrisSununu	2020-03-17 14:27:41	thread lays steps help nh affected covid-19
GovChrisSununu	2020-03-17 14:19:52	seeing lack appropriate response resulted around world requires make difficult decisions nh ensure stem tide worldwide pandemic within communities
GovChrisSununu	2020-03-17 14:19:50	individuals need care family member covid-19 quarantine individuals need care dependent school closures child care facility closures similar types care programs
GovChrisSununu	2020-03-17 14:19:50	employer temporarily closes due covid-19 individuals need self-quarantine directed quarantine instruction health care provider employer government official
GovChrisSununu	2020-03-17 14:19:50	three breaking barriers wait times expanding access unemployment benefits order issuing allow individuals unable work reduced hours due covid-19 pandemic access unemployment benefits
GovChrisSununu	2020-03-17 14:19:49	today issuing three additional emergency orders help provide relief affected covid-19 taking steps help granite staters ensuring support services families businesses throughout crisis
GovChrisSununu	2020-03-17 14:19:40	links latest covid19 emergency orders prohibiting utility shutoffs
GovChrisSununu	2020-03-17 13:52:41	watch live morning holding press conference legislative leaders administration officials announce steps taking help granite staters affected covid-19 executive action
GovChrisSununu	2020-03-17 12:34:58	morning hold press conference legislative leaders administration officials announce steps taking help granite staters affected covid executive action watch live
GovChrisSununu	2020-03-17 02:25:18	took unprecedented action transitioning public schools across state remote learning effort slow spread covid right thing children watching us remember respond today
GovChrisSununu	2020-03-17 02:10:19	tomorrow hold press conference legislative leaders state officials update granite staters efforts state taking help adversely affected covid watch live
GovChrisSununu	2020-03-16 23:54:30	today issued following emergency order help slow spread covid prohibiting restaurants bars dine-in eating takeout delivery drive-through allowed take decision lightly hard together
GovChrisSununu	2020-03-16 20:08:43	service industry employees affected temporary change able qualify unemployment benefits effective immediately tomorrow announce steps set hotline website worker adversely affected covid-19 pandemic
GovChrisSununu	2020-03-16 16:12:36	coming shortly talk new hampshire response covid
GovChrisSununu	2020-03-16 14:32:40	issue memo public meetings right-to-know law wake covid-19 quorum notice
GovChrisSununu	2020-03-16 10:32:28	live right fm neal marga talking covid tune
GovChrisSununu	2020-03-15 23:43:02	preventing spread covid collective responsibility requires communities understand folks feeling unwell may exhibiting symptoms stay home precaution protect wellbeing others especially vulnerable populations
GovChrisSununu	2020-03-15 17:43:14	says working plan deploy unemployment benefits covid-19 caring loved ones
GovChrisSununu	2020-03-15 17:35:42	directs nh schools temporarily close turn remote learning nhpolitics covid
GovChrisSununu	2020-03-15 16:57:37	watch live holding press conference dept health human services commissioner lori shibinette frank edelblut state officials provide update covid-19 status schools granite state
GovChrisSununu	2020-03-15 16:42:09	join state officials 00p provide update nh covid19 response
GovChrisSununu	2020-03-15 14:53:47	today holding press conference dept health human services commissioner shibinette edelblut state officials provide update covid steps taking watch live pm
GovChrisSununu	2020-03-15 01:59:55	today sent letter support families first coronavirus response act much needed legislative package provide support compliment many efforts state new hampshire undertaken read letter
GovChrisSununu	2020-03-15 00:05:41	tomorrow hold press conference pm hhs commissioner lori shibinette provide update state response covid
GovChrisSununu	2020-03-14 22:45:45	working state house today got phone asked administration improving access covid testing capacity glad hhs commissioner lori shibinette join important call
